23.05.2019	0.98806208	0.96427804
22.05.2019	0.99715001	0.99154185
21.05.2019	1.00846881	1.02549822
20.05.2019	0.99322585	0.97976934
17.05.2019	0.99413728	0.98250365
16.05.2019	1.00886791	1.02669552
15.05.2019	1.00581260	1.01752959
14.05.2019	1.00798989	1.02406146
13.05.2019	0.97584711	0.92763316
10.05.2019	1.00369338	1.01117192
09.05.2019	0.99695258	0.99094953
08.05.2019	0.99836827	0.99519659
07.05.2019	0.98346336	0.95048187
06.05.2019	0.99550156	0.98659646
03.05.2019	1.00960912	1.02891919
02.05.2019	0.99784871	0.99363795
01.05.2019	0.99247097	0.97750472
30.04.2019	1.00077170	1.00270421
29.04.2019	1.00089181	1.00306454
26.04.2019	1.00450482	1.01390354
25.04.2019	0.99945218	0.99874563
24.04.2019	0.99762977	0.99327843
23.04.2019	1.00865983	1.02636860
22.04.2019	1.00083328	1.00288894
18.04.2019	1.00140024	1.00458981
17.04.2019	0.99754848	0.99303456
16.04.2019	1.00033075	1.00138137
15.04.2019	0.99919229	0.99796598
12.04.2019	1.00642922	1.01967675
11.04.2019	0.99986008	0.99996932
10.04.2019	1.00329899	1.01028609
09.04.2019	0.99375632	0.98165807
08.04.2019	1.00086900	1.00299607
05.04.2019	1.00445712	1.01376044
04.04.2019	1.00190634	1.00610814
03.04.2019	1.00197026	1.00629986
02.04.2019	0.99983999	0.99990907
01.04.2019	1.01138822	1.03455375
29.03.2019	1.00653893	1.02003751
28.03.2019	1.00339553	1.01060733
27.03.2019	0.99516410	0.98591301
26.03.2019	1.00698772	1.02138388
25.03.2019	0.99896857	0.99732645
22.03.2019	0.98083793	0.94293451
21.03.2019	1.01065550	1.03238723
20.03.2019	0.99686318	0.99101029
19.03.2019	0.99967592	0.99944850
18.03.2019	1.00351144	1.01095508
15.03.2019	1.00479033	1.01479171
14.03.2019	0.99893933	0.99723872
13.03.2019	1.00675482	1.02068522
12.03.2019	1.00276014	1.00870116
11.03.2019	1.01446994	1.04383056
08.03.2019	0.99767779	0.99345413
07.03.2019	0.99168527	0.97547654
06.03.2019	0.99328580	0.98027813
05.03.2019	0.99867648	0.99645017
04.03.2019	0.99592801	0.98820476
01.03.2019	1.00670076	1.02052299
28.02.2019	0.99704952	0.99143126
27.02.2019	0.99933035	0.99827375
26.02.2019	0.99908401	0.99753476
25.02.2019	1.00110572	1.00359990
22.02.2019	1.00628407	1.01913491
21.02.2019	0.99634906	0.98932989
20.02.2019	1.00165126	1.00523649
19.02.2019	1.00137310	1.00440200
15.02.2019	1.01075126	1.03253648
14.02.2019	0.99722448	0.99195616
